user_id,user_embedding
2805,"0.0,0.0,0.04809227,1.2665877,0.07186346,0.0,0.58644456,0.012241796"
2806,"0.0,0.009983845,0.03228343,0.5550344,0.057833206,0.0,0.7877758,0.02551889"
2807,"0.0,0.010908283,0.031234903,0.55032223,0.056495573,0.0,0.78949314,0.026647327"
2808,"0.0,0.0,0.057538196,1.6395953,0.08055084,0.0,0.48316914,0.0035544168"
2809,"0.0,0.0,0.05156804,1.4030559,0.07496263,0.0,0.54980767,0.009142624"
2810,"0.0,0.0,0.04553359,1.1669354,0.069686614,0.0,0.61265296,0.014355335"
2811,"0.0,0.0,0.048025534,1.2623727,0.07165034,0.0,0.58878946,0.012454912"
2812,"0.0,0.0031930506,0.041037764,0.990934,0.06551204,0.0,0.6614683,0.01859321"
2813,"0.0,0.002819932,0.041159447,0.992391,0.0654032,0.0,0.6628701,0.018702053"
2814,"0.0,0.0,0.051421158,1.397136,0.07481244,0.0,0.55116355,0.009292811"
2815,"0.0,0.0,0.053593636,1.4841862,0.07686348,0.0,0.52665246,0.007241776"
2816,"0.0,0.0,0.046409033,1.1993555,0.070222534,0.0,0.6057497,0.013882723"
2817,"0.0,0.0,0.04710443,1.2278097,0.07093903,0.0,0.59700197,0.01316623"
2818,"0.0,0.0008293055,0.043665003,1.0924284,0.06778888,0.0,0.6341516,0.016316377"
2819,"0.0,0.0057943724,0.037490692,0.8347702,0.062320326,0.0,0.7072432,0.021163855"
2820,"0.0,0.011399343,0.029392097,0.48335996,0.054467138,0.0,0.8120314,0.028255252"
2821,"0.0,0.011631324,0.029729614,0.43985748,0.055459317,0.0,0.82165456,0.028089702"
2822,"0.0,0.0022695968,0.041923102,1.016679,0.066394836,0.0,0.6559397,0.01734594"
2823,"0.0,0.011580469,0.029900726,0.44222423,0.055522442,0.0,0.82157266,0.027935406"
2824,"0.0,0.0,0.05075512,1.3715606,0.07427462,0.0,0.557695,0.009830633"
2825,"0.0,0.0,0.04632606,1.1954184,0.07011736,0.0,0.60687196,0.013987892"
2826,"0.0,0.00994603,0.032444566,0.59401995,0.057720724,0.0,0.7764005,0.025608767"
2827,"0.0,0.002956015,0.040903203,0.97850823,0.0654201,0.0,0.66652215,0.018357795"
2828,"0.0,0.005972524,0.03728257,0.8302206,0.061957207,0.0,0.70869064,0.021668097"
2829,"0.0,0.0034881309,0.040570576,0.97047925,0.06503603,0.0,0.6679095,0.019069223"
2830,"0.0,0.011543504,0.030274682,0.502351,0.05558135,0.0,0.80383074,0.027611367"
2831,"0.0,0.0,0.048299447,1.2747407,0.0719821,0.0,0.584647,0.012123153"
2832,"0.0,0.0042197322,0.039240822,0.88412833,0.064093165,0.0,0.69364583,0.019621722"
2833,"0.0,0.0055394266,0.037884038,0.8579268,0.06253676,0.0,0.70030636,0.021266583"
2834,"0.0,0.001457463,0.04294531,1.0632305,0.06707555,0.0,0.6428108,0.017029703"
2835,"0.0,0.010027235,0.032367796,0.61208594,0.057530914,0.0,0.77096015,0.025946748"
2836,"0.0,0.010140964,0.03231427,0.6079929,0.057346404,0.0,0.7719111,0.026106952"
2837,"0.0,0.011504581,0.029867643,0.43624943,0.055581424,0.0,0.8231179,0.027875789"
2838,"0.0,0.0,0.05416811,1.5044773,0.07724854,0.0,0.52210474,0.006856719"
2839,"0.0,0.009070918,0.03344646,0.6262495,0.058671005,0.0,0.7672087,0.024879474"
2840,"0.0,0.011414961,0.029287146,0.41255075,0.054924097,0.0,0.83208406,0.0281503"
2841,"0.0,0.0,0.05594158,1.5756195,0.07901258,0.0,0.50136435,0.005092673"
2842,"0.0,0.0005355943,0.043877564,1.0966107,0.06805942,0.0,0.63356364,0.015817882"
2843,"0.0,0.011369267,0.030648781,0.5096246,0.056038264,0.0,0.80049914,0.027407456"
2844,"0.0,0.011696384,0.029666258,0.4803282,0.054921035,0.0,0.81068546,0.028445538"
2845,"0.0,0.0012973128,0.043102846,1.069591,0.06725474,0.0,0.6408643,0.016833698"
2846,"0.0,0.011396576,0.029668951,0.36172765,0.056004133,0.0,0.8448096,0.027542148"
2847,"0.0,0.01144126,0.029305775,0.4140494,0.054985013,0.0,0.8311906,0.028168928"
2848,"0.0,0.0011648433,0.04328022,1.0772747,0.06742735,0.0,0.6385194,0.016677901"
2849,"0.0,0.0,0.058212608,1.6655504,0.08106543,0.0,0.4768281,0.0030398257"
2850,"0.0,0.004821528,0.03867095,0.8880654,0.06315683,0.0,0.6925497,0.020708432"
2851,"0.0,0.008151392,0.03456203,0.70328957,0.05963954,0.0,0.7448767,0.023779858"
2852,"0.0,0.0,0.05532646,1.5505428,0.07833791,0.0,0.5091513,0.005767349"
2853,"0.0,0.00557517,0.0380776,0.8671495,0.06274453,0.0,0.69698477,0.021099275"
2854,"0.0,0.009939446,0.032514606,0.61066186,0.05766953,0.0,0.77146983,0.02572105"
2855,"0.0,0.011514782,0.030581096,0.5209346,0.05587538,0.0,0.797268,0.027540982"
2856,"0.0,0.00879917,0.03381786,0.657485,0.058990795,0.0,0.7579882,0.024435341"
2857,"0.0,0.0008664429,0.043659166,1.0923917,0.06780749,0.0,0.6342197,0.016297765"
2858,"0.0,0.0,0.045241002,1.1544055,0.06939283,0.0,0.61631316,0.014621831"
2859,"0.0,0.0,0.062103014,1.8158836,0.08448498,0.0,0.43679643,0.0"
2860,"0.0,0.001457301,0.042988423,1.0659893,0.06732444,0.0,0.6409515,0.016702127"
2861,"0.0,0.005466122,0.03814177,0.87207395,0.06273908,0.0,0.6954869,0.021256711"
2862,"0.0,0.0,0.049984127,1.3417828,0.073630966,0.0,0.56544304,0.010474293"
2863,"0.0,0.0017252583,0.042749446,1.0570905,0.0670486,0.0,0.6435691,0.017056646"
2864,"0.0,0.007668906,0.035276234,0.7373139,0.06024544,0.0,0.7351372,0.02316098"
2865,"0.0,0.0030415645,0.04086007,0.9773103,0.06523066,0.0,0.66701275,0.018664278"
2866,"0.0,0.0007932484,0.043730095,1.0950189,0.067848474,0.0,0.6336516,0.01625678"
2867,"0.0,0.0,0.047147244,1.2302253,0.07102308,0.0,0.5959238,0.013082175"
2868,"0.0,0.0019252207,0.042439565,1.0440532,0.06684365,0.0,0.6471395,0.017159613"
2869,"0.0,0.0,0.04896252,1.3028058,0.072790086,0.0,0.5753553,0.011315163"
2870,"0.0,0.011435189,0.028962513,0.2793538,0.055772804,0.0,0.86997145,0.02772873"
2871,"0.0,0.0094292145,0.03305162,0.6168764,0.058308717,0.0,0.7694803,0.02521584"
2872,"0.0,0.004406015,0.039403036,0.92298496,0.063852355,0.0,0.6816702,0.020252895"
2873,"0.0,0.005960535,0.03724748,0.8252053,0.06211903,0.0,0.7094135,0.021443894"
2874,"0.0,0.011639499,0.029361341,0.38175946,0.05545979,0.0,0.83910394,0.028106032"
2875,"0.0,0.0046885214,0.038805418,0.88757455,0.06341547,0.0,0.6925048,0.020271955"
2876,"0.0,0.0,0.05960894,1.7194644,0.082269564,0.0,0.46266544,0.001835689"
2877,"0.0,0.008049794,0.034788117,0.69843,0.05992736,0.0,0.7461738,0.02362253"
2878,"0.0,0.0053245984,0.038302958,0.87047815,0.06317032,0.0,0.69634306,0.020503733"
2879,"0.0,0.011373901,0.030488586,0.48568666,0.056013696,0.0,0.8080208,0.02742121"
2880,"0.0,0.011520646,0.02985125,0.42603493,0.055584732,0.0,0.82631594,0.02789598"
2881,"0.0,0.0,0.052465536,1.4390212,0.07580875,0.0,0.5393599,0.008296501"
2882,"0.0,0.008882976,0.033759084,0.6592549,0.058951158,0.0,0.757427,0.024684025"
2883,"0.0,0.011678433,0.029844739,0.4749773,0.055342197,0.0,0.8115687,0.028009381"
2884,"0.0,0.0,0.04792442,1.2607439,0.071763694,0.0,0.58741343,0.012341561"
2885,"0.0,0.0,0.059884503,1.7296046,0.08249131,0.0,0.46026838,0.0016139466"
2886,"0.0,0.0,0.07018991,2.1309767,0.091729045,0.0,0.35154715,0.0"
2887,"0.0,0.0,0.04743887,1.2410192,0.07124788,0.0,0.5936907,0.012857374"
2888,"0.0,0.0,0.045572616,1.1676912,0.06952171,0.0,0.61391276,0.01458354"
2889,"0.0,0.0040411567,0.03956561,0.9161492,0.06418567,0.0,0.6846065,0.019492203"
2890,"0.0,0.0,0.0462808,1.1951656,0.070156425,0.0,0.6062286,0.013948827"
2891,"0.0,0.0025767032,0.0417097,1.0168409,0.066160835,0.0,0.65434945,0.017944412"
2892,"0.0,0.003611762,0.040333755,0.9592605,0.06478515,0.0,0.6714639,0.01921029"
2893,"0.0,0.006180946,0.03689664,0.8027617,0.06182481,0.0,0.71639955,0.021764843"
2894,"0.0,0.0,0.055081137,1.5411639,0.07812606,0.0,0.51162267,0.0059792027"
2895,"0.0,0.0,0.052585475,1.4436532,0.075906545,0.0,0.5381435,0.008198716"
2896,"0.0,0.0014862381,0.042735413,1.0549816,0.06696126,0.0,0.64509827,0.017087076"
2897,"0.0,0.006764058,0.03645309,0.79915667,0.061260495,0.0,0.716691,0.022387696"
2898,"0.0,0.0,0.05310513,1.4639423,0.07641624,0.0,0.53243005,0.007689018"
2899,"0.0,0.0,0.061593365,1.7962327,0.08409646,0.0,0.44180122,8.791685e-06"
2900,"0.0,0.0,0.05410812,1.5034657,0.07729472,0.0,0.52188486,0.006810533"
2901,"0.0,0.0,0.057467915,1.6352495,0.08029947,0.0,0.4857352,0.0038057938"
2902,"0.0,0.0030437522,0.04117244,0.9950379,0.06558012,0.0,0.66090024,0.01852513"
2903,"0.0,0.0,0.061165214,1.780925,0.0837369,0.0,0.44554552,0.0003683623"
2904,"0.0,0.00997275,0.03235721,0.6159953,0.057363797,0.0,0.7703135,0.025910039"
2905,"0.0,0.0021329531,0.042059157,1.025126,0.066448465,0.0,0.65319425,0.017388236"
2906,"0.0,0.005002295,0.038667418,0.89221513,0.06323399,0.0,0.69027996,0.020738285"
2907,"0.0,0.004415649,0.03926709,0.90616477,0.06399009,0.0,0.6862507,0.019758131"
2908,"0.0,0.0036932928,0.040417798,0.9653195,0.06489882,0.0,0.66891944,0.019206434"
2909,"0.0,0.0,0.05734474,1.6296691,0.08014442,0.0,0.4876789,0.003960835"
2910,"0.0,0.003945211,0.0402086,0.95597947,0.064646594,0.0,0.67199016,0.019458657"
2911,"0.0,0.0,0.045535043,1.1661342,0.069532394,0.0,0.6140832,0.014572859"
2912,"0.0,0.011502142,0.029901898,0.43330166,0.05572307,0.0,0.82409096,0.027615195"
2913,"0.0,0.0,0.05044044,1.3569542,0.07385195,0.0,0.5627366,0.0102533065"
2914,"0.0,0.0,0.046981797,1.2228347,0.07080579,0.0,0.59881914,0.013299465"
2915,"0.0,0.0061999643,0.03713645,0.82798135,0.061834633,0.0,0.70844615,0.021928594"
2916,"0.0,0.004893703,0.038539167,0.877356,0.06338935,0.0,0.69496775,0.020120088"
2917,"0.0,0.006259791,0.036797352,0.7819017,0.06190079,0.0,0.7223808,0.021670608"
2918,"0.0,0.0016799513,0.042711705,1.0552313,0.06697812,0.0,0.6442393,0.017127134"
2919,"0.0,0.0,0.069004044,2.0868373,0.09079122,0.0,0.3625836,0.0"
2920,"0.0,0.006180054,0.0370875,0.8093838,0.062032588,0.0,0.7142602,0.021575589"
2921,"0.0,0.0017303331,0.042830463,1.060932,0.06714513,0.0,0.64216024,0.01696012"
2922,"0.0,0.0,0.06083747,1.7669291,0.08338234,0.0,0.44987354,0.0007229261"
2923,"0.0,0.002664118,0.04112751,0.9818667,0.06559452,0.0,0.6661499,0.018096467"
2924,"0.0,0.0053396905,0.037934005,0.8416332,0.06284288,0.0,0.70503956,0.020806318"
2925,"0.0,0.0062327404,0.03683316,0.80164415,0.06175258,0.0,0.716979,0.0217469"
2926,"0.0,0.011356363,0.031530708,0.60355353,0.05633811,0.0,0.77128476,0.027451642"
2927,"0.0,0.0056619775,0.03748091,0.825801,0.062389784,0.0,0.7101126,0.021129774"
2928,"0.0,0.0,0.045785792,1.1773713,0.06984396,0.0,0.6103829,0.014261287"
2929,"0.0,0.0,0.058102068,1.6603514,0.08088512,0.0,0.47892335,0.0032201298"
2930,"0.0,0.009746697,0.0325111,0.56596917,0.0580274,0.0,0.78451467,0.02527126"
2931,"0.0,0.0,0.053555936,1.4812222,0.07675998,0.0,0.5280466,0.007345278"
2932,"0.0,0.002255476,0.041993015,1.0269725,0.06636,0.0,0.651878,0.01769671"
2933,"0.0,0.0014354363,0.043124393,1.0717621,0.067369625,0.0,0.6394187,0.016735628"
2934,"0.0,0.00610513,0.037361007,0.8396362,0.062075786,0.0,0.70461947,0.021843221"
2935,"0.0,0.005772083,0.037566837,0.83482647,0.062312745,0.0,0.70731807,0.021306053"
2936,"0.0,0.0,0.0452893,1.1566781,0.06931135,0.0,0.61652446,0.014793897"
2937,"0.0,0.00863179,0.03417866,0.69292694,0.05921895,0.0,0.7475135,0.024210636"
2938,"0.0,0.0,0.047826573,1.2566471,0.07165293,0.0,0.5888634,0.012452323"
2939,"0.0,0.0,0.05157128,1.4030154,0.07499648,0.0,0.54937744,0.009108774"
2940,"0.0,0.0050908783,0.038743827,0.8967188,0.06341182,0.0,0.6879994,0.020550717"
2941,"0.0,0.0,0.049619433,1.3272104,0.073271364,0.0,0.56975496,0.010833884"
2942,"0.0,0.0,0.07068801,2.1524258,0.0923389,0.0,0.34440544,0.0"
2943,"0.0,0.0,0.06460847,1.9153197,0.08680075,0.0,0.40923315,0.0"
2944,"0.0,0.0,0.06059799,1.7576724,0.08313052,0.0,0.45242336,0.00097473525"
2945,"0.0,0.0,0.054396957,1.5151587,0.07763508,0.0,0.51783824,0.006470179"
2946,"0.0,0.011483456,0.029190447,0.3742913,0.05520372,0.0,0.8427077,0.0280536"
2947,"0.0,0.0,0.044669747,1.1332622,0.068855986,0.0,0.62259805,0.015249269"
2948,"0.0,0.0024632337,0.041775256,1.0186994,0.06617031,0.0,0.6543981,0.017934937"
2949,"0.0,0.0,0.04706942,1.2271185,0.070900634,0.0,0.5973773,0.013204616"
2950,"0.0,0.011389918,0.03019877,0.46343243,0.055811673,0.0,0.8147234,0.027616015"
2951,"0.0,0.0014105495,0.04283461,1.0570642,0.0671951,0.0,0.64431673,0.016712395"
2952,"0.0,0.0,0.062994495,1.8508948,0.085293144,0.0,0.42720413,0.0"
2953,"0.0,0.008199747,0.03451504,0.7178732,0.05947008,0.0,0.74017155,0.024135273"
2954,"0.0,0.0,0.05243004,1.4379876,0.075811684,0.0,0.53939813,0.00829358"
2955,"0.0,0.011354682,0.028514048,0.12646556,0.056568407,0.0,0.91395557,0.027377192"
2956,"0.0,0.0020218547,0.042337343,1.0407796,0.06661077,0.0,0.6482297,0.017494487"
2957,"0.0,0.0,0.045935344,1.182027,0.06989391,0.0,0.609656,0.014211339"
2958,"0.0,0.011564884,0.029629061,0.40663236,0.055547435,0.0,0.8319004,0.027935378"
2959,"0.0,0.0003572954,0.04433623,1.1203167,0.06850088,0.0,0.62579274,0.015604375"
2960,"0.0,0.010288016,0.03183129,0.54050946,0.05729269,0.0,0.79148084,0.026306177"
2961,"0.0,0.0,0.046197444,1.1938453,0.07026875,0.0,0.6051916,0.013836504"
2962,"0.0,0.011427652,0.029049298,0.30541247,0.05565889,0.0,0.86202824,0.027892748"
2963,"0.0,0.00910174,0.033351105,0.6381777,0.058586616,0.0,0.76345855,0.024845103"
2964,"0.0,0.0024965554,0.041801967,1.0186764,0.066157624,0.0,0.6543917,0.01787796"
2965,"0.0,0.009130318,0.033556845,0.66052026,0.05860297,0.0,0.756964,0.024813982"
2966,"0.0,0.0010393942,0.04346439,1.0842174,0.0676092,0.0,0.63647485,0.016453065"
2967,"0.0,0.008265799,0.034325987,0.6606089,0.05960044,0.0,0.75704885,0.023990948"
2968,"0.0,0.0,0.047272794,1.2346072,0.071128294,0.0,0.59502643,0.012976961"
2969,"0.0,0.0,0.051465556,1.3988826,0.0748718,0.0,0.5505772,0.0092334505"
2970,"0.0,0.0,0.04784541,1.257036,0.071612164,0.0,0.58942395,0.012493093"
2971,"0.0,0.008560748,0.034207217,0.69352794,0.059136458,0.0,0.74768496,0.024360135"
2972,"0.0,0.005258809,0.03818493,0.867263,0.06282672,0.0,0.6981252,0.020845074"
2973,"0.0,0.005008402,0.038342744,0.85980105,0.06318271,0.0,0.70020443,0.020456862"
2974,"0.0,0.0,0.05518374,1.5449084,0.07821142,0.0,0.51071966,0.0058938377"
2975,"0.0,0.0,0.047928452,1.2608132,0.0717211,0.0,0.58795017,0.012384154"
2976,"0.0,0.0046329014,0.038894054,0.8986045,0.063394435,0.0,0.68909776,0.02051941"
2977,"0.0,0.009985544,0.032378662,0.6149108,0.057470005,0.0,0.77035266,0.025760151"
2978,"0.0,0.0,0.046581104,1.2053132,0.07033446,0.0,0.6044445,0.0137707945"
2979,"0.0,0.0,0.050924145,1.3786612,0.07447244,0.0,0.5554476,0.009632813"
2980,"0.0,0.010517997,0.031773657,0.55631036,0.057148397,0.0,0.7872602,0.026213454"
2981,"0.0,0.0027444959,0.04163497,1.0132182,0.06603573,0.0,0.6554653,0.01806952"
2982,"0.0,0.0011435188,0.04327663,1.077458,0.06748824,0.0,0.63844764,0.01661701"
2983,"0.0,0.0,0.049792346,1.3331449,0.073347256,0.0,0.56882024,0.010757998"
2984,"0.0,0.005659278,0.037553757,0.82593095,0.062449697,0.0,0.7099747,0.02120503"
2985,"0.0,0.0040104277,0.04007996,0.9510322,0.06457615,0.0,0.6732212,0.019500013"
2986,"0.0,0.004068856,0.039592788,0.9251688,0.064077444,0.0,0.6818208,0.019713463"
2987,"0.0,0.0056952965,0.037673637,0.84650576,0.062294617,0.0,0.7038462,0.021382306"
2988,"0.0,0.0,0.04479635,1.1358588,0.06879088,0.0,0.6226137,0.01531437"
2989,"0.0,0.0,0.052865915,1.4554871,0.07623016,0.0,0.5344446,0.007875096"
2990,"0.0,0.0,0.047271222,1.2349235,0.07110724,0.0,0.59493345,0.012998015"
2991,"0.0,0.004548655,0.039191157,0.90863585,0.063859574,0.0,0.68571675,0.019840952"
2992,"0.0,0.011419513,0.030619863,0.5301001,0.055837028,0.0,0.7948968,0.027436981"
2993,"0.0,0.0017451216,0.042450257,1.0436838,0.066634186,0.0,0.64856666,0.017471068"
2994,"0.0,0.003648838,0.04028536,0.9538361,0.0648216,0.0,0.67288864,0.018992163"
2995,"0.0,0.0,0.05951099,1.7133657,0.08210167,0.0,0.4654714,0.002003584"
2996,"0.0,0.009990586,0.03246848,0.62881947,0.05738642,0.0,0.7662409,0.025877004"
2997,"0.0,0.0,0.048438653,1.2812266,0.07224631,0.0,0.58180964,0.011858942"
2998,"0.0,0.0043362635,0.039175265,0.9062289,0.063814774,0.0,0.68714267,0.019843683"
2999,"0.0,0.003412053,0.04067003,0.97363186,0.065062344,0.0,0.6671364,0.019002024"
3000,"0.0,0.009799219,0.032739867,0.6273773,0.057731837,0.0,0.76653653,0.02570555"
3001,"0.0,0.0,0.05853135,1.676268,0.081266105,0.0,0.4747859,0.002839148"
3002,"0.0,0.0,0.0494303,1.320437,0.073146366,0.0,0.5712449,0.010958888"
3003,"0.0,0.0,0.046643283,1.2094687,0.070493296,0.0,0.6025011,0.013611956"
3004,"0.0,0.0,0.048261255,1.2731831,0.07198252,0.0,0.584781,0.012122735"
3005,"0.0,0.0,0.050709806,1.3699965,0.07420003,0.0,0.55805147,0.009905228"
3006,"0.0,0.0,0.050805926,1.3734033,0.07429371,0.0,0.5576244,0.009811543"
3007,"0.0,0.011442403,0.030232793,0.437415,0.056021426,0.0,0.82215273,0.02758144"
3008,"0.0,0.0052039903,0.038208086,0.8682192,0.06291522,0.0,0.6976183,0.020777892"
3009,"0.0,0.008060241,0.0347022,0.69492847,0.05985547,0.0,0.74740934,0.023625595"
3010,"0.0,0.0066910684,0.036412917,0.7633126,0.061547823,0.0,0.72728056,0.022138495"
3011,"0.0,0.0,0.047466,1.241498,0.07119204,0.0,0.59394765,0.012913216"
3012,"0.0,0.011038951,0.027772391,0.0,0.058198057,0.0,1.0052179,0.026501585"
3013,"0.0,0.0055830395,0.03766361,0.8070591,0.06281361,0.0,0.7155452,0.020639839"
3014,"0.0,0.007520005,0.03536035,0.7227534,0.06049445,0.0,0.7391126,0.02310178"
3015,"0.0,0.0016643284,0.042673983,1.0494252,0.06708961,0.0,0.6463108,0.016732575"
3016,"0.0,0.0,0.04694009,1.221982,0.070812546,0.0,0.59881175,0.0132927075"
3017,"0.0,0.0076693697,0.035272248,0.7199187,0.06036659,0.0,0.73999834,0.023019357"
3018,"0.0,0.0,0.05117551,1.3882148,0.07462143,0.0,0.55303353,0.009483822"
3019,"0.0,0.0006360002,0.044026963,1.1042278,0.06826223,0.0,0.6307442,0.015660819"
3020,"0.0,0.0030250298,0.041152656,0.99224293,0.065613404,0.0,0.66170377,0.018412068"
3021,"0.0,0.010804376,0.03139922,0.55810714,0.05659175,0.0,0.7870691,0.02664729"
3022,"0.0,0.011438627,0.029565545,0.3662759,0.055736568,0.0,0.84386474,0.027803292"
3023,"0.0,0.0053597167,0.038055517,0.8578125,0.06282715,0.0,0.7005713,0.020799931"
3024,"0.0,0.0,0.053450458,1.4787781,0.07678576,0.0,0.52765965,0.007319493"
3025,"0.0,0.0,0.052274358,1.4317715,0.075687684,0.0,0.5408626,0.008417569"
3026,"0.0,0.0114713535,0.029109344,0.34518832,0.055359803,0.0,0.8511083,0.027972495"
3027,"0.0,0.004838138,0.038882677,0.89935935,0.06350278,0.0,0.68818414,0.020358905"
3028,"0.0,0.0,0.05031925,1.3562496,0.073990606,0.0,0.56100947,0.010114649"
3029,"0.0,0.0,0.05556248,1.5593683,0.07854156,0.0,0.5068277,0.0055636875"
3030,"0.0,0.0040817466,0.039791808,0.9357095,0.06430818,0.0,0.6782725,0.01958131"
3031,"0.0,0.0,0.066197455,1.9745119,0.08814399,0.0,0.3940125,0.0"
3032,"0.0,0.0,0.083862245,2.6659887,0.10409649,0.0,0.20558226,0.0"
3033,"0.0,0.0011452502,0.043296974,1.078084,0.06749661,0.0,0.638179,0.01660864"
3034,"0.0,0.0,0.045271393,1.1566775,0.06936751,0.0,0.6161134,0.014737742"
3035,"0.0,0.0020114975,0.042306725,1.038836,0.06658233,0.0,0.64884293,0.017522926"
3036,"0.0,0.0,0.0607739,1.7649875,0.08343354,0.0,0.44947398,0.0006717164"
3037,"0.0,0.0,0.050726343,1.37047,0.07425417,0.0,0.5579667,0.009851079"
3038,"0.0,0.0,0.060703516,1.7628316,0.08331556,0.0,0.45047623,0.0007896982"
3039,"0.0,0.0,0.05143329,1.398637,0.07494916,0.0,0.5499705,0.009156095"
3040,"0.0,0.010075038,0.032244503,0.605405,0.057417482,0.0,0.77312887,0.025991786"
3041,"0.0,0.007204741,0.0357053,0.7565021,0.06066511,0.0,0.7292795,0.022872202"
3042,"0.0,0.0,0.051602855,1.4048826,0.07505497,0.0,0.54836524,0.009050278"
3043,"0.0,0.011487433,0.029830808,0.4002356,0.055869248,0.0,0.8335189,0.027635228"
3044,"0.0,0.0,0.06174591,1.8024647,0.084248506,0.0,0.43988606,0.0"
3045,"0.0,0.0,0.05753681,1.6379333,0.08042047,0.0,0.48468512,0.003684789"
3046,"0.0,0.0,0.052055895,1.4225342,0.07546149,0.0,0.54386616,0.008643765"
3047,"0.0,0.007826278,0.035092905,0.73640203,0.060018666,0.0,0.73514175,0.02343666"
3048,"0.0,0.00044236053,0.04419493,1.1143516,0.06833563,0.0,0.62797886,0.015769623"
3049,"0.0,0.0,0.051636543,1.4076121,0.07521598,0.0,0.5468648,0.008889282"
3050,"0.0,0.0,0.046852253,1.217756,0.070716426,0.0,0.5997852,0.013388824"
3051,"0.0,0.0024175448,0.04202798,1.0288727,0.06636125,0.0,0.65105975,0.017744001"
3052,"0.0,0.0028667394,0.041435517,1.0056654,0.065829724,0.0,0.6575701,0.01827553"
3053,"0.0,0.011376464,0.030213699,0.49832913,0.055498317,0.0,0.80516726,0.027709933"
3054,"0.0,0.007863939,0.034903757,0.7028815,0.06011305,0.0,0.74459034,0.023459695"
3055,"0.0,0.0040099584,0.03971008,0.92911243,0.064248905,0.0,0.68064046,0.0195218"
3056,"0.0,0.0,0.055963196,1.5753173,0.07892318,0.0,0.5026599,0.00518208"
3057,"0.0,0.011455644,0.029627146,0.39253482,0.05565392,0.0,0.83663094,0.027658658"
3058,"0.0,0.0,0.04474013,1.1349611,0.068770744,0.0,0.62261397,0.01533451"
3059,"0.0,0.0,0.049791433,1.3341911,0.0734588,0.0,0.56758565,0.010646457"
3060,"0.0,0.0014843261,0.04296522,1.0656275,0.06725873,0.0,0.6413027,0.016838731"
3061,"0.0,0.0,0.047475263,1.2437291,0.071393944,0.0,0.5920147,0.012711309"
3062,"0.0,0.0021077301,0.042297035,1.0391778,0.06664341,0.0,0.64854866,0.017461842"
3063,"0.0,0.0,0.044658832,1.1311299,0.068707965,0.0,0.62369376,0.015397289"
3064,"0.0,0.0,0.063389346,1.8666943,0.08571883,0.0,0.42229864,0.0"
3065,"0.0,0.0026661195,0.041469764,1.0024993,0.06583567,0.0,0.6594205,0.01811016"
3066,"0.0,0.0,0.04809789,1.2667382,0.07181282,0.0,0.58675635,0.012292426"
3067,"0.0,0.0,0.05212599,1.4257083,0.07554698,0.0,0.5429574,0.00855827"
3068,"0.0,0.011243447,0.030357068,0.446473,0.056098133,0.0,0.8200773,0.027219478"
3069,"0.0,0.011404858,0.028911686,0.25430793,0.055899635,0.0,0.8769793,0.027774835"
3070,"0.0,0.011349807,0.03062428,0.5119148,0.055981677,0.0,0.80027074,0.027354844"
3071,"0.0,0.009687971,0.032826245,0.61524594,0.058007937,0.0,0.770177,0.025502361"
3072,"0.0,0.0060621602,0.03713388,0.8093562,0.062169757,0.0,0.71465,0.021197163"
3073,"0.0,0.0,0.053358715,1.4740691,0.07666075,0.0,0.52970886,0.007444501"
3074,"0.0,0.0,0.06045844,1.7519923,0.08302868,0.0,0.4540951,0.0010765772"
3075,"0.0,0.011311919,0.03069566,0.5497974,0.05570109,0.0,0.78968835,0.027386008"
3076,"0.0,0.0053445892,0.03823441,0.8707403,0.06302035,0.0,0.6960053,0.02062643"
3077,"0.0,0.0021972824,0.042132158,1.0324097,0.06645188,0.0,0.6504003,0.017653376"
3078,"0.0,0.0,0.045294866,1.1581476,0.0694502,0.0,0.6155645,0.014655054"
3079,"0.0,0.005294041,0.038585573,0.89112955,0.06320553,0.0,0.68950105,0.020829566"
3080,"0.0,0.0,0.047193218,1.2298173,0.0709101,0.0,0.59766674,0.013195148"
3081,"0.0,0.0,0.059229758,1.7035136,0.081881344,0.0,0.46775138,0.0022239145"
3082,"0.0,0.007814638,0.035039987,0.71406484,0.060208365,0.0,0.7416849,0.023240983"
3083,"0.0,0.0,0.0449025,1.1414942,0.06914011,0.0,0.6197185,0.014901027"
3084,"0.0,0.0,0.051735416,1.4105403,0.07515031,0.0,0.54703355,0.008954942"
