movie_id,movie_embedding
2397,"0.0,0.0,0.0,0.8315019,0.0,0.0,0.38874146,0.0"
2398,"0.0,0.0,0.0,1.0408349,0.0,0.0,0.81699264,0.0"
2399,"0.0,0.0,0.0,0.80390686,0.0,0.0,0.2870123,0.0"
2400,"0.0,0.0,0.0,0.92605376,0.0,0.0,0.53692883,0.0"
2401,"0.0,0.0,0.0,1.0932221,0.0,0.0,0.93507355,0.0"
2402,"0.0,0.0,0.0,0.64745384,0.0,0.0,0.083379105,0.0"
2403,"0.0,0.0,0.0,0.87202,0.0,0.0,0.4620179,0.0"
2404,"0.0,0.0,0.0,0.40267888,0.0,0.0,0.0,0.0"
2405,"0.0,0.0,0.0,0.7235376,0.0,0.0,0.16246939,0.0"
2406,"0.0,0.0,0.0,0.92890656,0.0,0.0,0.58611983,0.0"
2407,"0.0,0.0,0.0,0.9264524,0.0,0.0,0.58087224,0.0"
2408,"0.0,0.0,0.0,0.7061992,0.0,0.0,0.14762841,0.0"
2409,"0.0,0.0,0.0,0.75428724,0.0,0.0,0.2724237,0.0"
2410,"0.0,0.0,0.0,0.5890319,0.0,0.0,0.07787089,0.0"
2411,"0.0,0.0,0.0,0.451917,0.0,0.0,0.0,0.0"
2412,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2413,"0.0,0.0,0.0,0.8268904,0.0,0.0,0.336509,0.0"
2414,"0.0,0.0,0.0,0.76898235,0.0,0.0,0.22035637,0.0"
2415,"0.0,0.0,0.0,0.8207259,0.0,0.0,0.37001848,0.0"
2416,"0.0,0.0,0.0,0.8148787,0.0,0.0,0.30907327,0.0"
2417,"0.0,0.0,0.0,0.63332355,0.0,0.0,0.14790905,0.0"
2418,"0.0,0.0,0.0,0.7659818,0.0,0.0,0.22486953,0.0"
2419,"0.0,0.0,0.0,0.74271196,0.0,0.0,0.27574402,0.0"
2420,"0.0,0.0,0.0,0.9401362,0.0,0.0,0.5713988,0.0"
2421,"0.0,0.0,0.0,0.6202159,0.0,0.0,0.10702577,0.0"
2422,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2423,"0.0,0.0,0.0,0.9959607,0.0,0.0,0.7519171,0.0"
2424,"0.0,0.0,0.0,0.87885326,0.0,0.0,0.4647128,0.0"
2425,"0.0,0.0,0.0,0.94619966,0.0,0.0,0.59974897,0.0"
2426,"0.0,0.0,0.0,0.6765698,0.0,0.0,0.1917426,0.0"
2427,"0.0,0.0,0.0,0.8325958,0.0,0.0,0.36654872,0.0"
2428,"0.0,0.0,0.0,0.5603723,0.0,0.0,0.0,0.0"
2429,"0.0,0.0,0.0,0.2749825,0.0,0.0,0.0,0.0"
2430,"0.0,0.0,0.0,0.7889199,0.0,0.0,0.3184346,0.0"
2431,"0.0,0.0,0.0,0.6582302,0.0,0.0,0.15136121,0.0"
2432,"0.0,0.0,0.0,0.7039735,0.0,0.0,0.21834497,0.0"
2433,"0.0,0.0,0.0,0.8766587,0.0,0.0,0.4481324,0.0"
2434,"0.0,0.0,0.0,0.99884284,0.0,0.0,0.7164978,0.0"
2435,"0.0,0.0,0.0,0.72661316,0.0,0.0,0.24637564,0.0"
2436,"0.0,0.0,0.0,0.74772906,0.0,0.0,0.21592389,0.0"
2437,"0.0,0.0,0.0,0.8045814,0.0,0.0,0.3502714,0.0"
2438,"0.0,0.0,0.0,0.79393107,0.0,0.0,0.3307053,0.0"
2439,"0.0,0.0,0.0,0.90174454,0.0,0.0,0.48273337,0.0"
2440,"0.0,0.0,0.0,0.9087124,0.0,0.0,0.4946214,0.0"
2441,"0.0,0.0,0.0,0.9306626,0.0,0.0,0.5459966,0.0"
2442,"0.0,0.0,0.0,0.9592819,0.0,0.0,0.6195176,0.0"
2443,"0.0,0.0,0.0,0.9730141,0.0,0.0,0.65476406,0.0"
2444,"0.0,0.0,0.0,0.86699706,0.0,0.0,0.4266552,0.0"
2445,"0.0,0.0,0.0,0.6864355,0.0,0.0,0.20484966,0.0"
2446,"0.0,0.0,0.0,0.68409246,0.0,0.0,0.15993413,0.0"
2447,"0.0,0.0,0.0,0.6964035,0.0,0.0,0.20676185,0.0"
2448,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2449,"0.0,0.0,0.0,0.7186002,0.0,0.0,0.19695926,0.0"
2450,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2451,"0.0,0.0,0.0,0.70658016,0.0,0.0,0.12099399,0.0"
2452,"0.0,0.0,0.0,0.5192011,0.0,0.0,0.0,0.0"
2453,"0.0,0.0,0.0,0.8575179,0.0,0.0,0.4146276,0.0"
2454,"0.0,0.0,0.0,0.84879816,0.0,0.0,0.42132792,0.0"
2455,"0.0,0.0,0.0,0.88447505,0.0,0.0,0.5087915,0.0"
2456,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2457,"0.0,0.0,0.0,0.82688975,0.0,0.0,0.3371005,0.0"
2458,"0.0,0.0,0.0,0.3515399,0.0,0.0,0.0,0.0"
2459,"0.0,0.0,0.0,0.87820596,0.0,0.0,0.49212244,0.0"
2460,"0.0,0.0,0.0,0.20636117,0.0,0.0,0.0,0.0"
2461,"0.0,0.0,0.0,0.20655233,0.0,0.0,0.0,0.0"
2462,"0.0,0.0,0.0,0.13060564,0.0,0.0,0.0,0.0"
2463,"0.0,0.0,0.0,0.85954475,0.0,0.0,0.41459918,0.0"
2464,"0.0,0.0,0.0,0.7337822,0.0,0.0,0.1620172,0.0"
2465,"0.0,0.0,0.0,0.05842966,0.0,0.0,0.0,0.0"
2466,"0.0,0.0,0.0,0.904095,0.0,0.0,0.48738164,0.0"
2467,"0.0,0.0,0.0,1.018154,0.0,0.0,0.77124435,0.0"
2468,"0.0,0.0,0.0,0.3647579,0.0,0.0,0.0,0.0"
2469,"0.0,0.0,0.0,0.7872193,0.0,0.0,0.26270038,0.0"
2470,"0.0,0.0,0.0,0.8844325,0.0,0.0,0.4753188,0.0"
2471,"0.0,0.0,0.0,0.38600472,0.0,0.0,0.0,0.0"
2472,"0.0,0.0,0.0,0.6495999,0.0,0.0,0.097737625,0.0"
2473,"0.0,0.0,0.0,0.32303417,0.0,0.0,0.0,0.0"
2474,"0.0,0.0,0.0,0.940887,0.0,0.0,0.5770009,0.0"
2475,"0.0,0.0,0.0,0.81151426,0.0,0.0,0.3124512,0.0"
2476,"0.0,0.0,0.0,0.8116238,0.0,0.0,0.30684173,0.0"
2477,"0.0,0.0,0.0,0.49875176,0.0,0.0,0.0,0.0"
2478,"0.0,0.0,0.0,0.74488443,0.0,0.0,0.19527136,0.0"
2479,"0.0,0.0,0.0,0.39294493,0.0,0.0,0.0,0.0"
2480,"0.0,0.0,0.0,0.9096451,0.0,0.0,0.4983734,0.0"
2481,"0.0,0.0,0.0,1.0117724,0.0,0.0,0.75058997,0.0"
2482,"0.0,0.0,0.0,0.82566845,0.0,0.0,0.3295339,0.0"
2483,"0.0,0.0,0.0,0.86638665,0.0,0.0,0.4342277,0.0"
2484,"0.0,0.0,0.0,0.6283329,0.0,0.0,0.07783069,0.0"
2485,"0.0,0.0,0.0,0.4203,0.0,0.0,0.0,0.0"
2486,"0.0,0.0,0.0,0.87807304,0.0,0.0,0.44650644,0.0"
2487,"0.0,0.0,0.0,0.7116957,0.0,0.0,0.16731568,0.0"
2488,"0.0,0.0,0.0,0.8225152,0.0,0.0,0.36460382,0.0"
2489,"0.0,0.0,0.0,0.85850155,0.0,0.0,0.41251752,0.0"
2490,"0.0,0.0,0.0,0.8774975,0.0,0.0,0.4717034,0.0"
2491,"0.0,0.0,0.0,0.28608084,0.0,0.0,0.0,0.0"
2492,"0.0,0.0,0.0,0.74499774,0.0,0.0,0.20924628,0.0"
2493,"0.0,0.0,0.0,0.9683621,0.0,0.0,0.64456314,0.0"
2494,"0.0,0.0,0.0,1.0458201,0.0,0.0,0.7860052,0.0"
2495,"0.0,0.0,0.0,1.0067829,0.0,0.0,0.753566,0.0"
2496,"0.0,0.0,0.0,0.78201574,0.0,0.0,0.2526846,0.0"
2497,"0.0,0.0,0.0,0.3588264,0.0,0.0,0.0,0.0"
2498,"0.0,0.0,0.0,0.1797046,0.0,0.0,0.0,0.0"
2499,"0.0,0.0,0.0,0.8356253,0.0,0.0,0.35569638,0.0"
2500,"0.0,0.0,0.0,0.14282209,0.0,0.0,0.0,0.0"
2501,"0.0,0.0,0.0,1.0960947,0.0,0.0,0.9583515,0.0"
2502,"0.0,0.0,0.0,1.0718365,0.0,0.0,0.94324607,0.0"
2503,"0.0,0.0,0.0,0.8472959,0.0,0.0,0.39711544,0.0"
2504,"0.0,0.0,0.0,0.8690747,0.0,0.0,0.42443964,0.0"
2505,"0.0,0.0,0.0,0.53558487,0.0,0.0,0.0,0.0"
2506,"0.0,0.0,0.0,0.98836064,0.0,0.0,0.6921931,0.0"
2507,"0.0,0.0,0.0,0.81766665,0.0,0.0,0.3120509,0.0"
2508,"0.0,0.0,0.0,0.84422857,0.0,0.0,0.38807783,0.0"
2509,"0.0,0.0,0.0,0.5950847,0.0,0.0,0.03434942,0.0"
2510,"0.0,0.0,0.0,0.73659694,0.0,0.0,0.21240957,0.0"
2511,"0.0,0.0,0.0,0.62287366,0.0,0.0,0.10853809,0.0"
2512,"0.0,0.0,0.0,0.80842006,0.0,0.0,0.34746426,0.0"
2513,"0.0,0.0,0.0,0.63397217,0.0,0.0,0.02746167,0.0"
2514,"0.0,0.0,0.0,0.074463785,0.0,0.0,0.0,0.0"
2515,"0.0,0.0,0.0,0.33885494,0.0,0.0,0.0,0.0"
2516,"0.0,0.0,0.0,0.32505795,0.0,0.0,0.0,0.0"
2517,"0.0,0.0,0.0,0.68957955,0.0,0.0,0.096138194,0.0"
2518,"0.0,0.0,0.0,0.93201613,0.0,0.0,0.5956821,0.0"
2519,"0.0,0.0,0.0,0.7930229,0.0,0.0,0.28532663,0.0"
2520,"0.0,0.0,0.0,0.663041,0.0,0.0,0.17579347,0.0"
2521,"0.0,0.0,0.0,0.6302852,0.0,0.0,0.15217552,0.0"
2522,"0.0,0.0,0.0,0.2544673,0.0,0.0,0.0,0.0"
2523,"0.0,0.0,0.0,0.6064812,0.0,0.0,0.10352051,0.0"
2524,"0.0,0.0,0.0,0.6536821,0.0,0.0,0.15403311,0.0"
2525,"0.0,0.0,0.0,0.02635026,0.0,0.0,0.0,0.0"
2526,"0.0,0.0,0.0,0.5452448,0.0,0.0,0.013573896,0.0"
2527,"0.0,0.0,0.0,0.9224135,0.0,0.0,0.5810461,0.0"
2528,"0.0,0.0,0.0,0.81316197,0.0,0.0,0.3118744,0.0"
2529,"0.0,0.0,0.0,1.0207294,0.0,0.0,0.82495475,0.0"
2530,"0.0,0.0,0.0,0.62322885,0.0,0.0,0.0497561,0.0"
2531,"0.0,0.0,0.0,0.5352229,0.0,0.0,0.0,0.0"
2532,"0.0,0.0,0.0,0.6043094,0.0,0.0,0.021416286,0.0"
2533,"0.0,0.0,0.0,0.6741932,0.0,0.0,0.106684074,0.0"
2534,"0.0,0.0,0.0,0.58645475,0.0,0.0,0.012516733,0.0"
2535,"0.0,0.0,0.0,0.5760894,0.0,0.0,0.0,0.0"
2536,"0.0,0.0,0.0,0.5738657,0.0,0.0,0.07313879,0.0"
2537,"0.0,0.0,0.0,0.3579701,0.0,0.0,0.0,0.0"
2538,"0.0,0.0,0.0,1.0315253,0.0,0.0,0.7450326,0.0"
2539,"0.0,0.0,0.0,0.91170263,0.0,0.0,0.5387976,0.0"
2540,"0.0,0.0,0.0,0.5735686,0.0,0.0,0.0753697,0.0"
2541,"0.0,0.0,0.0,0.9142651,0.0,0.0,0.5116325,0.0"
2542,"0.0,0.0,0.0,1.06809,0.0,0.0,0.9284538,0.0"
2543,"0.0,0.0,0.0,0.7476168,0.0,0.0,0.21253107,0.0"
2544,"0.0,0.0,0.0,0.7250421,0.0,0.0,0.24507114,0.0"
2545,"0.0,0.0,0.0,0.7897112,0.0,0.0,0.2697812,0.0"
2546,"0.0,0.0,0.0,0.36732897,0.0,0.0,0.0,0.0"
2547,"0.0,0.0,0.0,0.8264042,0.0,0.0,0.3724954,0.0"
2548,"0.0,0.0,0.0,0.52581453,0.0,0.0,0.0,0.0"
2549,"0.0,0.0,0.0,0.44109505,0.0,0.0,0.0,0.0"
2550,"0.0,0.0,0.0,0.8679648,0.0,0.0,0.42208982,0.0"
2551,"0.0,0.0,0.0,0.781999,0.0,0.0,0.31956017,0.0"
2552,"0.0,0.0,0.0,0.5416398,0.0,0.0,0.0,0.0"
2553,"0.0,0.0,0.0,0.9205774,0.0,0.0,0.5509778,0.0"
2554,"0.0,0.0,0.0,0.60332817,0.0,0.0,0.06710206,0.0"
2555,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2556,"0.0,0.0,0.0,0.8624537,0.0,0.0,0.42398396,0.0"
2557,"0.0,0.0,0.0,0.85034657,0.0,0.0,0.40320247,0.0"
2558,"0.0,0.0,0.0,0.72763354,0.0,0.0,0.19046515,0.0"
2559,"0.0,0.0,0.0,0.65224427,0.0,0.0,0.11787385,0.0"
2560,"0.0,0.0,0.0,0.65916276,0.0,0.0,0.17243794,0.0"
2561,"0.0,0.0,0.0,0.6167212,0.0,0.0,0.06942257,0.0"
2562,"0.0,0.0,0.0,0.8398675,0.0,0.0,0.3868725,0.0"
2563,"0.0,0.0,0.0,0.8288935,0.0,0.0,0.3840414,0.0"
2564,"0.0,0.0,0.0,0.87263453,0.0,0.0,0.43303755,0.0"
2565,"0.0,0.0,0.0,1.0579526,0.0,0.0,0.86253947,0.0"
2566,"0.0,0.0,0.0,0.74614596,0.0,0.0,0.22859985,0.0"
2567,"0.0,0.0,0.0,0.742419,0.0,0.0,0.21111819,0.0"
2568,"0.0,0.0,0.0,0.36822188,0.0,0.0,0.0,0.0"
2569,"0.0,0.0,0.0,0.81741595,0.0,0.0,0.36216748,0.0"
2570,"0.0,0.0,0.0,0.99114513,0.0,0.0,0.69526523,0.0"
2571,"0.0,0.0,0.0,1.344698,0.0,0.0,1.6250302,0.0"
2572,"0.0,0.0,0.0,0.8269975,0.0,0.0,0.33131817,0.0"
2573,"0.0,0.0,0.0,0.8526273,0.0,0.0,0.40360087,0.0"
2574,"0.0,0.0,0.0,0.5623316,0.0,0.0,0.0,0.0"
2575,"0.0,0.0,0.0,1.0107925,0.0,0.0,0.7480342,0.0"
2576,"0.0,0.0,0.0,0.6852849,0.0,0.0,0.19737084,0.0"
2577,"0.0,0.0,0.0,0.8542009,0.0,0.0,0.4070379,0.0"
2578,"0.0,0.0,0.0,0.8140154,0.0,0.0,0.32519946,0.0"
2579,"0.0,0.0,0.0,0.9076518,0.0,0.0,0.49702626,0.0"
2580,"0.0,0.0,0.0,1.0255868,0.0,0.0,0.79893595,0.0"
2581,"0.0,0.0,0.0,0.84114254,0.0,0.0,0.37102935,0.0"
2582,"0.0,0.0,0.0,0.89064145,0.0,0.0,0.49136052,0.0"
2583,"0.0,0.0,0.0,0.9231872,0.0,0.0,0.53402066,0.0"
2584,"0.0,0.0,0.0,0.781067,0.0,0.0,0.26041874,0.0"
2585,"0.0,0.0,0.0,0.9384007,0.0,0.0,0.56539917,0.0"
2586,"0.0,0.0,0.0,0.3973969,0.0,0.0,0.0,0.0"
2587,"0.0,0.0,0.0,0.658164,0.0,0.0,0.10685779,0.0"
2588,"0.0,0.0,0.0,0.8699828,0.0,0.0,0.43116495,0.0"
2589,"0.0,0.0,0.0,0.49020615,0.0,0.0,0.0,0.0"
2590,"0.0,0.0,0.0,0.5051225,0.0,0.0,0.0,0.0"
2591,"0.0,0.0,0.0,0.7869072,0.0,0.0,0.26131102,0.0"
2592,"0.0,0.0,0.0,0.8608298,0.0,0.0,0.41664487,0.0"
2593,"0.0,0.0,0.0,0.86557305,0.0,0.0,0.419116,0.0"
2594,"0.0,0.0,0.0,0.92599165,0.0,0.0,0.5340741,0.0"
2595,"0.0,0.0,0.0,0.9178281,0.0,0.0,0.5502594,0.0"
2596,"0.0,0.0,0.0,0.9261454,0.0,0.0,0.5368151,0.0"
2597,"0.0,0.0,0.0,0.73886055,0.0,0.0,0.19633712,0.0"
2598,"0.0,0.0,0.0,0.8878799,0.0,0.0,0.48209906,0.0"
2599,"0.0,0.0,0.0,1.1135817,0.0,0.0,1.0444746,0.0"
2600,"0.0,0.0,0.0,0.84106785,0.0,0.0,0.3832073,0.0"
2601,"0.0,0.0,0.0,0.7283136,0.0,0.0,0.18956138,0.0"
2602,"0.0,0.0,0.0,0.75212646,0.0,0.0,0.22063702,0.0"
2603,"0.0,0.0,0.0,0.8709081,0.0,0.0,0.4323504,0.0"
2604,"0.0,0.0,0.0,0.91539603,0.0,0.0,0.54641634,0.0"
2605,"0.0,0.0,0.0,0.7641641,0.0,0.0,0.24395415,0.0"
2606,"0.0,0.0,0.0,0.5451047,0.0,0.0,0.0,0.0"
2607,"0.0,0.0,0.0,1.0239785,0.0,0.0,0.78198516,0.0"
2608,"0.0,0.0,0.0,0.5356725,0.0,0.0,0.0,0.0"
2609,"0.0,0.0,0.0,0.9680826,0.0,0.0,0.6418563,0.0"
2610,"0.0,0.0,0.0,0.7346327,0.0,0.0,0.25501302,0.0"
2611,"0.0,0.0,0.0,0.9890444,0.0,0.0,0.69001454,0.0"
2612,"0.0,0.0,0.0,0.975392,0.0,0.0,0.65770584,0.0"
2613,"0.0,0.0,0.0,0.68105304,0.0,0.0,0.106440365,0.0"
2614,"0.0,0.0,0.0,0.38815704,0.0,0.0,0.0,0.0"
2615,"0.0,0.0,0.0,0.777623,0.0,0.0,0.24491996,0.0"
2616,"0.0,0.0,0.0,0.728713,0.0,0.0,0.164111,0.0"
2617,"0.0,0.0,0.0,0.7992004,0.0,0.0,0.2756661,0.0"
2618,"0.0,0.0,0.0,0.86169064,0.0,0.0,0.41676828,0.0"
2619,"0.0,0.0,0.0,0.86757684,0.0,0.0,0.42678392,0.0"
2620,"0.0,0.0,0.0,0.9241085,0.0,0.0,0.52689034,0.0"
2621,"0.0,0.0,0.0,0.8343145,0.0,0.0,0.37761888,0.0"
2622,"0.0,0.0,0.0,0.6966431,0.0,0.0,0.14031187,0.0"
2623,"0.0,0.0,0.0,0.6698222,0.0,0.0,0.1262117,0.0"
2624,"0.0,0.0,0.0,1.1064904,0.0,0.0,0.9826877,0.0"
2625,"0.0,0.0,0.0,0.55788636,0.0,0.0,0.0,0.0"
2626,"0.0,0.0,0.0,0.91386676,0.0,0.0,0.508754,0.0"
2627,"0.0,0.0,0.0,0.8506508,0.0,0.0,0.40695396,0.0"
2628,"0.0,0.0,0.0,0.89558697,0.0,0.0,0.52201223,0.0"
2629,"0.0,0.0,0.0,0.2467207,0.0,0.0,0.0,0.0"
2630,"0.0,0.0,0.0,1.0061452,0.0,0.0,0.735052,0.0"
2631,"0.0,0.0,0.0,0.61744165,0.0,0.0,0.059170675,0.0"
2632,"0.0,0.0,0.0,0.936736,0.0,0.0,0.5650984,0.0"
2633,"0.0,0.0,0.0,0.7831312,0.0,0.0,0.28337488,0.0"
2634,"0.0,0.0,0.0,0.7543088,0.0,0.0,0.18328784,0.0"
2635,"0.0,0.0,0.0,0.68755895,0.0,0.0,0.09353405,0.0"
2636,"0.0,0.0,0.0,0.77018774,0.0,0.0,0.21887268,0.0"
2637,"0.0,0.0,0.0,0.64424473,0.0,0.0,0.04863893,0.0"
2638,"0.0,0.0,0.0,0.6242394,0.0,0.0,0.025860604,0.0"
2639,"0.0,0.0,0.0,0.53952116,0.0,0.0,0.030134,0.0"
2640,"0.0,0.0,0.0,0.93260103,0.0,0.0,0.60165125,0.0"
2641,"0.0,0.0,0.0,0.74994445,0.0,0.0,0.17742567,0.0"
2642,"0.0,0.0,0.0,0.10044217,0.0,0.0,0.0,0.0"
2643,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2644,"0.0,0.0,0.0,0.89357066,0.0,0.0,0.5280707,0.0"
2645,"0.0,0.0,0.0,0.8521291,0.0,0.0,0.43415016,0.0"
2646,"0.0,0.0,0.0,0.7256639,0.0,0.0,0.14189908,0.0"
2647,"0.0,0.0,0.0,0.7947182,0.0,0.0,0.2853104,0.0"
2648,"0.0,0.0,0.0,1.0359327,0.0,0.0,0.8875662,0.0"
2649,"0.0,0.0,0.0,0.74739575,0.0,0.0,0.17547826,0.0"
2650,"0.0,0.0,0.0,0.6840127,0.0,0.0,0.088762134,0.0"
2651,"0.0,0.0,0.0,0.7939182,0.0,0.0,0.28322598,0.0"
2652,"0.0,0.0,0.0,0.67196316,0.0,0.0,0.078496575,0.0"
2653,"0.0,0.0,0.0,0.6184569,0.0,0.0,0.023343455,0.0"
2654,"0.0,0.0,0.0,0.8047745,0.0,0.0,0.31033775,0.0"
2655,"0.0,0.0,0.0,0.18006548,0.0,0.0,0.0,0.0"
2656,"0.0,0.0,0.0,0.5856741,0.0,0.0,0.0,0.0"
2657,"0.0,0.0,0.0,0.8755162,0.0,0.0,0.44972056,0.0"
2658,"0.0,0.0,0.0,0.79566497,0.0,0.0,0.30694544,0.0"
2659,"0.0,0.0,0.0,0.83820117,0.0,0.0,0.35738954,0.0"
2660,"0.0,0.0,0.0,1.0096587,0.0,0.0,0.76265067,0.0"
2661,"0.0,0.0,0.0,0.6602877,0.0,0.0,0.13748956,0.0"
2662,"0.0,0.0,0.0,0.99649763,0.0,0.0,0.7654513,0.0"
2663,"0.0,0.0,0.0,0.72289103,0.0,0.0,0.21929222,0.0"
2664,"0.0,0.0,0.0,1.0992563,0.0,0.0,1.0434309,0.0"
2665,"0.0,0.0,0.0,0.7824444,0.0,0.0,0.28325483,0.0"
2666,"0.0,0.0,0.0,0.9040654,0.0,0.0,0.50409085,0.0"
2667,"0.0,0.0,0.0,0.69188976,0.0,0.0,0.17582697,0.0"
2668,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2669,"0.0,0.0,0.0,0.8866303,0.0,0.0,0.45290992,0.0"
2670,"0.0,0.0,0.0,0.97722995,0.0,0.0,0.6712466,0.0"
2671,"0.0,0.0,0.0,1.015827,0.0,0.0,0.79973686,0.0"
2672,"0.0,0.0,0.0,0.95046854,0.0,0.0,0.59389645,0.0"
2673,"0.0,0.0,0.0,0.8504968,0.0,0.0,0.4004497,0.0"
2674,"0.0,0.0,0.0,0.74037576,0.0,0.0,0.2666528,0.0"
2675,"0.0,0.0,0.0,0.8631555,0.0,0.0,0.4223939,0.0"
2676,"0.0,0.0,0.0,0.6882244,0.0,0.0,0.20471731,0.0"
2677,"0.0,0.0,0.0,1.1909001,0.0,0.0,1.141556,0.0"
2678,"0.0,0.0,0.0,0.7925979,0.0,0.0,0.33773607,0.0"
2679,"0.0,0.0,0.0,0.84678364,0.0,0.0,0.40049544,0.0"
2680,"0.0,0.0,0.0,0.8600012,0.0,0.0,0.41853383,0.0"
2681,"0.0,0.0,0.0,0.89037466,0.0,0.0,0.49015594,0.0"
2682,"0.0,0.0,0.0,0.9812815,0.0,0.0,0.67485124,0.0"
2683,"0.0,0.0,0.0,0.9165947,0.0,0.0,0.5515445,0.0"
2684,"0.0,0.0,0.0,0.8430996,0.0,0.0,0.39037552,0.0"
2685,"0.0,0.0,0.0,0.84394574,0.0,0.0,0.3975282,0.0"
2686,"0.0,0.0,0.0,1.1253128,0.0,0.0,1.0290511,0.0"
2687,"0.0,0.0,0.0,0.91624254,0.0,0.0,0.5317929,0.0"
2688,"0.0,0.0,0.0,0.8410095,0.0,0.0,0.3777407,0.0"
2689,"0.0,0.0,0.0,0.91648966,0.0,0.0,0.54615104,0.0"
2690,"0.0,0.0,0.0,0.91481894,0.0,0.0,0.55233055,0.0"
2691,"0.0,0.0,0.0,0.8550484,0.0,0.0,0.4150538,0.0"
2692,"0.0,0.0,0.0,1.2274591,0.0,0.0,1.3404821,0.0"
2693,"0.0,0.0,0.0,1.0403634,0.0,0.0,0.7742437,0.0"
2694,"0.0,0.0,0.0,0.77833205,0.0,0.0,0.23498252,0.0"
2695,"0.0,0.0,0.0,0.5465923,0.0,0.0,0.047146596,0.0"
2696,"0.0,0.0,0.0,0.87345284,0.0,0.0,0.44660574,0.0"
2697,"0.0,0.0,0.0,0.8651255,0.0,0.0,0.42751524,0.0"
2698,"0.0,0.0,0.0,0.79689145,0.0,0.0,0.29790622,0.0"
2699,"0.0,0.0,0.0,0.65640426,0.0,0.0,0.09499526,0.0"
2700,"0.0,0.0,0.0,1.0153372,0.0,0.0,0.8014092,0.0"
2701,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2702,"0.0,0.0,0.0,0.8935728,0.0,0.0,0.46432987,0.0"
2703,"0.0,0.0,0.0,0.8365698,0.0,0.0,0.38255736,0.0"
2704,"0.0,0.0,0.0,0.5791465,0.0,0.0,0.077705175,0.0"
2705,"0.0,0.0,0.0,0.91653866,0.0,0.0,0.50867635,0.0"
2706,"0.0,0.0,0.0,1.0068876,0.0,0.0,0.77201176,0.0"
2707,"0.0,0.0,0.0,0.96300745,0.0,0.0,0.65475976,0.0"
2708,"0.0,0.0,0.0,0.7476567,0.0,0.0,0.22963914,0.0"
2709,"0.0,0.0,0.0,0.8729005,0.0,0.0,0.45110342,0.0"
2710,"0.0,0.0,0.0,0.64431655,0.0,0.0,0.013651811,0.0"
2711,"0.0,0.0,0.0,0.7457006,0.0,0.0,0.27934217,0.0"
2712,"0.0,0.0,0.0,0.9024489,0.0,0.0,0.48346007,0.0"
2713,"0.0,0.0,0.0,0.29717532,0.0,0.0,0.0,0.0"
2714,"0.0,0.0,0.0,0.82866555,0.0,0.0,0.3716249,0.0"
2715,"0.0,0.0,0.0,0.79745364,0.0,0.0,0.27903685,0.0"
2716,"0.0,0.0,0.0,1.0721482,0.0,0.0,0.9319757,0.0"
2717,"0.0,0.0,0.0,0.70539576,0.0,0.0,0.15395741,0.0"
2718,"0.0,0.0,0.0,0.839084,0.0,0.0,0.36711508,0.0"
2719,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2720,"0.0,0.0,0.0,0.46633762,0.0,0.0,0.0,0.0"
2721,"0.0,0.0,0.0,0.8438445,0.0,0.0,0.36288315,0.0"
2722,"0.0,0.0,0.0,0.70504236,0.0,0.0,0.13537703,0.0"
2723,"0.0,0.0,0.0,0.5588886,0.0,0.0,0.0,0.0"
2724,"0.0,0.0,0.0,0.81763583,0.0,0.0,0.3084038,0.0"
2725,"0.0,0.0,0.0,0.928856,0.0,0.0,0.5380646,0.0"
2726,"0.0,0.0,0.0,1.0072601,0.0,0.0,0.7575067,0.0"
2727,"0.0,0.0,0.0,0.87980586,0.0,0.0,0.4394613,0.0"
2728,"0.0,0.0,0.0,1.1480772,0.0,0.0,1.0835885,0.0"
2729,"0.0,0.0,0.0,0.94993925,0.0,0.0,0.5930582,0.0"
2730,"0.0,0.0,0.0,0.6975653,0.0,0.0,0.2115431,0.0"
2731,"0.0,0.0,0.0,1.1824083,0.0,0.0,1.1746012,0.0"
2732,"0.0,0.0,0.0,1.038844,0.0,0.0,0.81765985,0.0"
2733,"0.0,0.0,0.0,0.7315992,0.0,0.0,0.17999327,0.0"
2734,"0.0,0.0,0.0,0.84399587,0.0,0.0,0.38675997,0.0"
2735,"0.0,0.0,0.0,0.39956766,0.0,0.0,0.0,0.0"
2736,"0.0,0.0,0.0,0.8893267,0.0,0.0,0.4814989,0.0"
2737,"0.0,0.0,0.0,0.8100933,0.0,0.0,0.3021094,0.0"
2738,"0.0,0.0,0.0,0.9409164,0.0,0.0,0.57114667,0.0"
2739,"0.0,0.0,0.0,1.0471736,0.0,0.0,0.8339856,0.0"
2740,"0.0,0.0,0.0,0.650721,0.0,0.0,0.052839044,0.0"
2741,"0.0,0.0,0.0,0.7916766,0.0,0.0,0.25951403,0.0"
